ano,funcao,codigoFuncao,subfuncao,codigoSubfuncao,programa,codigoPrograma,acao,codigoAcao,empenhado,liquidado,pago
2015,Saúde,10,Normatização e fiscalização,125,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,"CONCESSAO DE EMPRESTIMOS PARA LIQUIDACAO DE OPERADORAS DE PLANOS PRIVADOS DE ASSISTENCIA A SAUDE (LEI N. 9.961, DE 2000)",0354,6920130.0,5356998.0,5356998.0
2015,Saúde,10,Outras transferências,845,ATENCAO A SAUDE DA POPULACAO EM SITUACOES DE VIOLENCIASE OUTRAS CAUSAS EXTERNAS,1303,APOIO A ESTUDOS E PESQUISAS SOBRE ACIDENTES E VIOLENCIAS,0820,0.0,0.0,0.0
2015,Saúde,10,Outras transferências,845,EDUCACAO PERMANENTE E QUALIFICACAO PROFISSIONAL NO SISTEMA UNICO DE SAUDE,1311,"APOIO A CAPACITACAO DE FORMULADORES DE POLITICAS EM AREAS TECNICAS ESPECIFICAS DOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS",0847,0.0,0.0,0.0
2015,Saúde,10,Outras transferências,845,EDUCACAO PERMANENTE E QUALIFICACAO PROFISSIONAL NO SISTEMA UNICO DE SAUDE,1311,APOIO A FORMACAO PERMANENTE DE AGENTES PARA O CONTROLE SOCIAL,0851,0.0,0.0,0.0
2015,Saúde,10,Outros encargos especiais,846,ALIMENTACAO SAUDAVEL,1215,"APOIO A ESTUDOS E PESQUISAS SOBRE ALIMENTACAO E NUTRICAO, COM ENFOQUE NA RECUPERACAO NUTRICIONAL E ALIMENTACAO SAUDAVEL",0806,0.0,0.0,0.0
2015,Saúde,10,Outros encargos especiais,846,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,ATENCAO A SAUDE DA POPULACAO NOS MUNICIPIOS HABILITADOS EM GESTAO PLENA DO SISTEMA E NOS ESTADOS HABILITADOS EM GESTAO PLENA/AVANCADA,0906,0.0,0.0,0.0
2015,Saúde,10,Outros encargos especiais,846,ATENCAO BASICA EM SAUDE,1214,APOIO A PREVENCAO E DETECCAO PRECOCE DAS DOENCAS CRONICO-DEGENERATIVAS,0814,0.0,0.0,0.0
2015,Saúde,10,Outros encargos especiais,846,ATENCAO BASICA EM SAUDE,1214,ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE,0808,0.0,0.0,0.0
2015,Saúde,10,Outros encargos especiais,846,ATENCAO ESPECIALIZADA EM SAUDE,1216,APOIO A ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,0832,0.0,0.0,0.0
2015,Saúde,10,Outros encargos especiais,846,EDUCACAO PERMANENTE E QUALIFICACAO PROFISSIONAL NO SISTEMA UNICO DE SAUDE,1311,"APOIO A CAPACITACAO DE FORMULADORES DE POLITICAS EM AREAS TECNICAS ESPECIFICAS DOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS",0847,0.0,0.0,0.0
2015,Saúde,10,Outros encargos especiais,846,EDUCACAO PERMANENTE E QUALIFICACAO PROFISSIONAL NO SISTEMA UNICO DE SAUDE,1311,FORMACAO DE RECURSOS HUMANOS EM EDUCACAO PROFISSIONAL E DE POS-GRADUACAO STRICTO E LATO SENSU,0850,0.0,0.0,0.0
2015,Saúde,10,Outros encargos especiais,846,INVESTIMENTO PARA HUMANIZACAO E AMPLIACAO DO ACESSO A ATENCAO A SAUDE,1300,APOIO A PROJETOS DE MELHORIA DA GESTAO E HUMANIZACAO DOS SERVICOS DE SAUDE,003I,0.0,0.0,0.0
2015,Saúde,10,Outros encargos especiais,846,PROMOCAO DA CAPACIDADE RESOLUTIVA E DA HUMANIZACAO NA ATENCAO A SAUDE,1312,APOIO A SERVICOS EXTRA-HOSPITALARES PARA TRANSTORNOS DE SAUDE MENTAL E DECORRENTES DO USO DE ALCOOL E OUTRAS DROGAS,0844,0.0,0.0,0.0
2015,Saúde,10,Outros encargos especiais,846,SERVICOS URBANOS DE AGUA E ESGOTO,0122,"APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIA DE SISTEMA PUBLICO DE ABASTECIMENTO DE AGUA EM MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS E REGIOES INTEGRADAS DE DESENVOLVIMENTO ECONOMICO (RIDE) PARA PREVENCAO E CONTROL",002M,0.0,0.0,0.0
2015,Saúde,10,Outros encargos especiais,846,SERVICOS URBANOS DE AGUA E ESGOTO,0122,"APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIA DE SISTEMA PUBLICO DE ESGOTAMENTO SANITARIO EM MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS E REGIOES INTEGRADAS DE DESENVOLVIMENTO ECONOMICO (RIDE) PARA PREVENCAO E CONTROL",002L,0.0,0.0,0.0
2015,Saúde,10,Outros encargos especiais,846,VIGILANCIA EPIDEMIOLOGICA E AMBIENTAL EM SAUDE,1203,APOIO AO SISTEMA NACIONAL DE LABORATORIOS DE SAUDE PUBLICA,0908,0.0,0.0,0.0
2015,Saúde,10,Outros encargos especiais,846,"VIGILANCIA, PREVENCAO E CONTROLE DAS DOENCAS TRANSMITIDAS POR VETORES E ZOONOSES",1187,"APOIO A IMPLANTACAO, MODERNIZACAO E ADEQUACAO DE UNIDADES DE CONTROLE DE ZOONOSES E DOENCAS DE TRANSMISSAO VETORIAL",0893,0.0,0.0,0.0
2015,Saúde,10,"Patrimônio histórico, artístico e arqueológico",391,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,PRESERVACAO DO PATRIMONIO HISTORICO E CULTURAL DE CIENCIA E DA SAUDE NA FIOCRUZ,20Q7,7799460.38,7792280.48,7792280.48
2015,Saúde,10,Planejamento e orçamento,121,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,DESENVOLVIMENTO E FORTALECIMENTO DA ECONOMIA DA SAUDE,8648,6144797.54,2025550.97,2019371.97
2015,Saúde,10,Planejamento e orçamento,121,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,DESENVOLVIMENTO E FORTALECIMENTO DA ECONOMIA DA SAUDE E PROGRAMAS DE COOPERACAO TECNICA PARA O APERFEICOAMENTO DO SUS,8648,0.0,0.0,0.0
2015,Saúde,10,Planejamento e orçamento,121,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"DESENVOLVIMENTO INSTITUCIONAL DA GESTAO ORCAMENTARIA, FINANCEIRA E CONTABIL DO FUNDO NACIONAL DE SAUDE E DOS FUNDOS ESTADUAIS E MUNICIPAIS DE SAUDE",2B52,9276933.4,4832118.45,4832118.45
2015,Saúde,10,Planejamento e orçamento,121,GESTAO DA POLITICA DE SAUDE,0016,"APERFEICOAMENTO, IMPLEMENTACAO E ACOMPANHAMENTO DOS PROCESSOS DE PLANEJAMENTO E DE AVALIACAO DO MINISTERIO DA SAUDE",8619,0.0,0.0,0.0
2015,Saúde,10,Planejamento e orçamento,121,GESTAO DA POLITICA DE SAUDE,0016,DESENVOLVIMENTO E FORTALECIMENTO DA ECONOMIA DA SAUDE,8648,0.0,0.0,0.0
2015,Saúde,10,Planejamento e orçamento,121,GESTAO DA POLITICA DE SAUDE,0016,"DESENVOLVIMENTO INSTITUCIONAL DA GESTAO ORCAMENTARIA, FINANCEIRA E CONTABIL DO FUNDO NACIONAL DE SAUDE E DOS FUNDOS ESTADUAIS E MUNICIPAIS DE SAUDE",2B52,0.0,0.0,0.0
2015,Saúde,10,Planejamento e orçamento,121,GESTAO DA POLITICA DE SAUDE,0016,SISTEMA DE INFORMACOES SOBRE ORCAMENTOS PUBLICOS EM SAUDE - SIOPS,6220,0.0,0.0,0.0
2015,Saúde,10,Preservação e conservação ambiental,541,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"FOMENTO A PESQUISA E AO DESENVOLVIMENTO TECNOLOGICO, COM VISTAS AO APRIMORAMENTO E A SUSTENTABILIDADE DOS SERVICOS E ACOES DE SAUDE AMBIENTAL",20K2,2121552.29,734253.17,322990.58
2015,Saúde,10,Preservação e conservação ambiental,541,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"FOMENTO A PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS ALTERNATIVAS REGIONALIZADAS, COM VISTAS A SUSTENTABILIDADE DOS SERVICOS E ACOES DE SAUDE AMBIENTAL",20K2,0.0,0.0,0.0
2015,Saúde,10,Preservação e conservação ambiental,541,SANEAMENTO BASICO,2068,FOMENTO A EDUCACAO EM SAUDE AMBIENTAL VOLTADA A PROMOCAO DA SAUDE,6908,8626222.73,354416.82,347784.52
2015,Saúde,10,Proteção e benefícios ao trabalhador,331,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,"ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",2010,11324544.73,10632390.41,10306191.26
2015,Saúde,10,Proteção e benefícios ao trabalhador,331,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,"AUXILIO-ALIMENTACAO AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",2012,407921008.38,404635639.87,403167844.49
2015,Saúde,10,Proteção e benefícios ao trabalhador,331,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,"AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",2011,81736062.68,80880060.09,80878110.09
2015,Saúde,10,Proteção e benefícios ao trabalhador,331,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,BENEFICIOS ASSISTENCIAIS DECORRENTES DO AUXILIO-FUNERAL E NATALIDADE,00M1,11372521.92,11368634.76,11364924.46
2015,Saúde,10,Saneamento básico rural,511,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLANTACAO DE MELHORIAS HABITACIONAIS PARA CONTROLE DA DOENCA DE CHAGAS,3921,24467301.04,0.0,0.0
2015,Saúde,10,Saneamento básico rural,511,PROTECAO E PROMOCAO DOS DIREITOS DOS POVOS INDIGENAS,2065,SANEAMENTO BASICO EM ALDEIAS INDIGENAS PARA PREVENCAO DE DOENCAS E AGRAVOS,7684,26746715.65,20461078.5,20461078.5
2015,Saúde,10,Saneamento básico rural,511,PROTECAO E PROMOCAO DOS DIREITOS DOS POVOS INDIGENAS,2065,SANEAMENTO BASICO EM ALDEIAS INDIGENAS PARA PREVENCAO E CONTROLE DE AGRAVOS,7684,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico rural,511,SANEAMENTO BASICO,0119,CONSTRUCAO E AMPLIACAO OU MELHORIA DE SISTEMA DE COLETA E TRATAMENTO DE ESGOTO SANITARIO PARA CONTROLE DE AGRAVOS,3860,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico rural,511,SANEAMENTO BASICO,0119,"IMPLANTACAO, AMPLIACAO OU MELHORIA DE SISTEMA PUBLICO DE ABASTECIMENTO DE AGUA PARA A PREVENCAO E CONTROLE DE AGRAVOS EM MUNICIPIOS DE ATE 30.000 HABITANTES",3861,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico rural,511,SANEAMENTO BASICO,0119,"IMPLANTACAO, AMPLIACAO OU MELHORIA DO SISTEMA DE COLETA, TRATAMENTO E DESTINACAO FINAL DE RESIDUOS SOLIDOS PARA A PREVENCAO E CONTROLE DE AGRAVOS EM MUNICIPIOS DE ATE 30.000 HABITANTES OU COM ELEVADO RISCO DE TRANSMISSAO",3984,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico rural,511,SANEAMENTO BASICO,0119,IMPLANTACAO DE MELHORIAS SANITARIAS DOMICILIARES PARA CONTROLE DE AGRAVOS,3859,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico rural,511,SANEAMENTO BASICO,0119,SANEAMENTO BASICO PARA CONTROLE DE AGRAVOS,5528,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico rural,511,SANEAMENTO BASICO,2068,"IMPLANTACAO, AMPLIACAO OU MELHORIA DE ACOES E SERVICOS SUSTENTAVEIS DE SANEAMENTO BASICO EM PEQUENAS COMUNIDADES RURAIS (LOCALIDADES DE PEQUENO PORTE) OU EM COMUNIDADES TRADICIONAIS (REMANESCENTES DE QUILOMBOS)",7656,74609573.75,2184329.04,2184329.04
2015,Saúde,10,Saneamento básico rural,511,SANEAMENTO RURAL,1287,ABASTECIMENTO DE AGUA E INSTALACOES HIDROSANITARIAS EM ESCOLAS PUBLICAS RURAIS - AGUA NA ESCOLA,12GI,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico rural,511,SANEAMENTO RURAL,1287,"IMPLANTACAO, AMPLIACAO OU MELHORIA DE ACOES E SERVICOS SUSTENTAVEIS DE SANEAMENTO BASICO EM PEQUENAS COMUNIDADES RURAIS (LOCALIDADES DE PEQUENO PORTE) OU EM COMUNIDADES TRADICIONAIS (REMANESCENTES DE QUILOMBOS)",7656,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico rural,511,SANEAMENTO RURAL,1287,IMPLANTACAO DE MELHORIAS HABITACIONAIS PARA CONTROLE DA DOENCA DE CHAGAS,3921,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico rural,511,SANEAMENTO RURAL,1287,"IMPLANTACAO E MELHORIA DE SERVICOS DE SANEAMENTO EM ESCOLAS PUBLICAS RURAIS - ""SANEAMENTO EM ESCOLAS""",10GC,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico rural,511,SANEAMENTO RURAL,1287,"IMPLANTAÇÃO E MELHORIA DE SERVIÇOS DE SANEAMENTO EM ESCOLAS PÚBLICAS RURAIS - ""SANEAMENTO EM ESCOLAS""",10GC,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico rural,511,SANEAMENTO RURAL,1287,SANEAMENTO BASICO EM ALDEIAS INDIGENAS PARA PREVENCAO DE DOENCAS E AGRAVOS,7684,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico rural,511,SANEAMENTO RURAL,1287,SANEAMENTO BASICO EM ALDEIAS INDIGENAS PARA PREVENCAO E CONTROLE DE AGRAVOS,7684,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,DRENAGEM URBANA E CONTROLE DE EROSAO MARITIMA E FLUVIAL,1138,IMPLANTACAO E MELHORIA DE SERVICOS DE DRENAGEM E MANEJO DAS AGUAS PLUVIAIS URBANAS PARA PREVENCAO E CONTROLE DE DOENCAS E AGRAVOS EM AREAS ENDEMICAS DE MALARIA,3883,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,DRENAGEM URBANA E CONTROLE DE EROSÃO MARÍTIMA E FLUVIAL,1138,IMPLANTACAO E MELHORIA DE SERVICOS DE DRENAGEM E MANEJO DAS AGUAS PLUVIAIS URBANAS PARA PREVENCAO E CONTROLE DE DOENCAS E AGRAVOS EM AREAS ENDEMICAS DE MALARIA,3883,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,INTEGRACAO DE BACIAS HIDROGRAFICAS,1036,"ELABORACAO DE PROJETOS DE SANEAMENTO NAS BACIAS RECEPTORAS DO SAO FRANCISCO PARA MUNICIPIOS COM ATE 50.000 HABITANTES OU INTEGRANTES DE CONSORCIOS PUBLICOS, EXCLUSIVE DE REGIOES METROPOLITANAS OU INTEGRADAS DE DESENVOLVI",8881,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,INTEGRACAO DE BACIAS HIDROGRAFICAS,1036,"SISTEMAS PUBLICOS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS DAS BACIAS RECEPTORAS DO SAO FRANCISCO COM ATE 50.000 HABITANTES, EXCLUSIVE DE REGIOES METROPOLITANAS OU INTEGRADAS DE DESENVOLVIMENTO ECONOMICO (RIDE)",10SV,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,INTEGRACAO DE BACIAS HIDROGRAFICAS,1036,"SISTEMAS PUBLICOS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS DAS BACIAS RECEPTORAS DO SAO FRANCISCO COM ATE 50.000 HABITANTES, EXCLUSIVE DE REGIOES METROPOLITANAS OU INTEGRADAS DE DESENVOLVIMENTO ECONOMICO (RIDE)",10SK,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,INTEGRAÇÃO DE BACIAS HIDROGRÁFICAS,1036,"ELABORAÇÃO DE PROJETOS DE SANEAMENTO NAS BACIAS RECEPTORAS DO SÃO FRANCISCO PARA MUNICÍPIOS COM POPULAÇÃO ABAIXO DE 50.000 HABITANTES, EXCLUSIVE DE REGIÕES METROPOLITANAS OU REGIÕES INTEGRADAS DE DESENVOLVIMENTO ECONÔMICO (RIDE)",10TA,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,INTEGRAÇÃO DE BACIAS HIDROGRÁFICAS,1036,"SISTEMAS PÚBLICOS DE ABASTECIMENTO DE ÁGUA EM MUNICÍPIOS DAS BACIAS RECEPTORAS DO SÃO FRANCISCO COM ATÉ 50.000 HABITANTES, EXCLUSIVE DE REGIÕES METROPOLITANAS OU INTEGRADAS DE DESENVOLVIMENTO ECONÔMICO (RIDE)",10SV,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,INTEGRAÇÃO DE BACIAS HIDROGRÁFICAS,1036,"SISTEMAS PÚBLICOS DE MANEJO DE RESÍDUOS SÓLIDOS EM MUNICÍPIOS DAS BACIAS RECEPTORAS DO RIO SÃO FRANCISCO COM ATÉ 50.000 HABITANTES, EXCLUSIVE DE REGIÕES METROPOLITANAS OU INTEGRADAS DE DESENVOLVIMENTO ECONÔMICO (RIDE)",10SL,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,RESIDUOS SOLIDOS,2067,"APOIO A IMPLEMENTACAO DE PROJETOS DE COLETA, TRIAGEM E RECICLAGEM DE RESIDUOS SOLIDOS",20AM,9554181.98,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,RESIDUOS SOLIDOS,2067,IMPLEMENTACAO DE PROJETOS DE COLETA E RECICLAGEM DE MATERIAIS,20AM,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,RESIDUOS SOLIDOS URBANOS,8007,"APOIO A IMPLANTACAO, AMPLIACAO, MELHORIA DO SISTEMA PUBLICO DE COLETA, TRATAMENTO E DESTINACAO FINAL DE RESIDUOS SOLIDOS PARA PREVENCAO E CONTROLE DE AGRAVOS EM MUNICIPIOS COM POPULACAO ACIMA DE 250 MIL HABITANTES OU EM",002N,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,RESIDUOS SOLIDOS URBANOS,8007,"APOIO A IMPLEMENTACAO DE PROJETOS DE COLETA, TRIAGEM E RECICLAGEM DE RESIDUOS SOLIDOS",20AM,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,RESIDUOS SOLIDOS URBANOS,8007,"IMPLANTACAO, AMPLIACAO OU MELHORIA DO SISTEMA DE COLETA, TRATAMENTO E DESTINACAO FINAL DE RESIDUOS SOLIDOS PARA A PREVENCAO E CONTROLE DE AGRAVOS EM MUNICIPIOS DE ATE 30.000 HABITANTES OU COM ELEVADO RISCO DE TRANSMISSAO",3984,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,RESIDUOS SOLIDOS URBANOS,8007,"IMPLANTACAO, AMPLIACAO OU MELHORIA DO SISTEMA PUBLICO DE COLETA, TRATAMENTO E DESTINACAO FINAL DE RESIDUOS SOLIDOS PARA A PREVENCAO E CONTROLE DE AGRAVOS EM MUNICIPIOS DE ATE 30.000 HABITANTES OU COM RISCO DE TRANSMISSAO",11KO,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,RESIDUOS SOLIDOS URBANOS,8007,"IMPLANTACAO E MELHORIA DE SISTEMAS PUBLICOS DE MANEJO DE RESIDUOS SOLIDOS EM MUNICIPIOS DE ATE 50.000 HABITANTES, EXCLUSIVE EM REGIOES METROPOLITANAS (RM) OU REGIOES INTEGRADAS DE DESENVOLVIMENTO ECONOMICO (RIDE)",10GG,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,RESÍDUOS SÓLIDOS URBANOS,8007,APOIO A CONSORCIOS PUBLICOS DE MANEJO DE RESIDUOS SOLIDOS EM MUNICIPIOS DE MEDIO PORTE - ESTADO DO PARA,7N91,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,RESÍDUOS SÓLIDOS URBANOS,8007,"IMPLANTACAO E MELHORIA DE SISTEMAS PUBLICOS DE MANEJO DE RESIDUOS SOLIDOS EM MUNICIPIOS DE ATE 50.000 HABITANTES, EXCLUSIVE DE REGIOES METROPOLITANAS OU REGIOES INTEGRADAS DE DESENVOLVIMENTO ECONOMICO (RIDE)",10GG,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,RESÍDUOS SÓLIDOS URBANOS,8007,IMPLEMENTACAO DE PROJETOS DE COLETA E RECICLAGEM DE MATERIAIS,20AM,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,SANEAMENTO BASICO,2068,APOIO A GESTAO DOS SISTEMAS DE SANEAMENTO BASICO EM MUNICIPIOS DE ATE 50.000 HABITANTES,20AG,33001844.88,2254872.42,2113690.14
2015,Saúde,10,Saneamento básico urbano,512,SANEAMENTO BASICO,2068,APOIO AO CONTROLE DE QUALIDADE DA AGUA PARA CONSUMO HUMANO PARA PREVENCAO E CONTROLE DE DOENCAS E AGRAVOS,20AF,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,SANEAMENTO BASICO,2068,APOIO AO CONTROLE E A VIGILANCIA DA QUALIDADE DA AGUA PARA CONSUMO HUMANO PARA PREVENCAO E CONTROLE DE DOENCAS E AGRAVOS,20AF,2143339.52,48175.69,48175.69
2015,Saúde,10,Saneamento básico urbano,512,SANEAMENTO BASICO,2068,"IMPLANTACAO, AMPLIACAO E MELHORIA DE SISTEMAS PUBLICOS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM ATE 50.000 HABITANTES, EXCLUSIVE EM REGIOES METROPOLITANAS (RM) OU REGIOES INTEGRADAS DE DESENVOLVIMENTO ECONOMICO (RIDE)",10GD,112781976.55,52957442.06,51674908.74
2015,Saúde,10,Saneamento básico urbano,512,SANEAMENTO BASICO,2068,"IMPLANTACAO, AMPLIACAO E MELHORIA DE SISTEMAS PUBLICOS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM POPULACAO ATE 50.000 HABITANTES, EXCLUSIVE EM REGIOES METROPOLITANAS (RM) OU REGIOES INTEGRADAS DE DESENVOLVIMENTO ECONOMICO (RIDE)",10GD,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,SANEAMENTO BASICO,2068,"IMPLANTACAO, AMPLIACAO E MELHORIA DE SISTEMAS PUBLICOS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM ATE 50.000 HABITANTES, EXCLUSIVE EM REGIOES METROPOLITANAS (RM) OU REGIOES INTEGRADAS DE DESENVOLVIMENTO ECONOMICO (RIDE)",10GE,210538583.0,80877012.4,78029749.14
2015,Saúde,10,Saneamento básico urbano,512,SANEAMENTO BASICO,2068,"IMPLANTACAO, AMPLIACAO E MELHORIA DE SISTEMAS PUBLICOS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO ATE 50.000 HABITANTES, EXCLUSIVE EM REGIOES METROPOLITANAS (RM) OU REGIOES INTEGRADAS DE DESENVOLVIMENTO ECONOMICO (RIDE)",10GE,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,SANEAMENTO BASICO,2068,IMPLANTACAO DE MELHORIAS SANITARIAS DOMICILIARES PARA PREVENCAO E CONTROLE DE DOENCAS E AGRAVOS EM LOCALIDADES URBANAS DE MUNICIPIOS COM POPULACAO ATE 50.000 HABITANTES,7652,85516694.13,20067.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,SANEAMENTO BASICO,2068,IMPLANTACAO E MELHORIA DE SERVICOS DE DRENAGEM E MANEJO DAS AGUAS PLUVIAIS URBANAS PARA PREVENCAO E CONTROLE DE DOENCAS E AGRAVOS EM AREAS ENDEMICAS DE MALARIA,3883,3062387.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,SANEAMENTO BASICO,2068,"IMPLANTACAO E MELHORIA DE SISTEMAS PUBLICOS DE MANEJO DE RESIDUOS SOLIDOS EM MUNICIPIOS DE ATE 50.000 HABITANTES, EXCLUSIVE DE REGIOES METROPOLITANAS OU REGIOES INTEGRADAS DE DESENVOLVIMENTO ECONOMICO (RIDE)",10GG,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,SANEAMENTO BASICO,2068,"IMPLANTACAO E MELHORIA DE SISTEMAS PUBLICOS DE MANEJO DE RESIDUOS SOLIDOS EM MUNICIPIOS DE ATE 50.000 HABITANTES, EXCLUSIVE EM REGIOES METROPOLITANAS (RM) OU REGIOES INTEGRADAS DE DESENVOLVIMENTO ECONOMICO (RIDE)",10GG,1790272.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,SANEAMENTO BASICO,2068,"SISTEMAS PÚBLICOS DE ESGOTAMENTO SANITÁRIO EM MUNICÍPIOS DAS BACIAS RECEPTORAS DO SÃO FRANCISCO COM ATÉ 50.000 HABITANTES, EXCLUSIVE DE REGIÕES METROPOLITANAS OU INTEGRADAS DE DESENVOLVIMENTO ECONÔMICO (RIDE)",10SK,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,SERVICOS URBANOS DE AGUA E ESGOTO,0122,APOIO A GESTAO DOS SISTEMAS DE SANEAMENTO BASICO EM MUNICIPIOS DE ATE 50.000 HABITANTES,0800,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,SERVICOS URBANOS DE AGUA E ESGOTO,0122,APOIO A GESTAO DOS SISTEMAS DE SANEAMENTO BASICO EM MUNICIPIOS DE ATE 50.000 HABITANTES,20AG,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,SERVICOS URBANOS DE AGUA E ESGOTO,0122,"APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIA DE SISTEMA PUBLICO DE ABASTECIMENTO DE AGUA EM MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS E REGIOES INTEGRADAS DE DESENVOLVIMENTO ECONOMICO (RIDE) PARA PREVENCAO E CONTROL",002M,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,SERVICOS URBANOS DE AGUA E ESGOTO,0122,"APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIA DE SISTEMA PUBLICO DE ESGOTAMENTO SANITARIO EM MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS E REGIOES INTEGRADAS DE DESENVOLVIMENTO ECONOMICO (RIDE) PARA PREVENCAO E CONTROL",002L,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,SERVICOS URBANOS DE AGUA E ESGOTO,0122,"APOIO A IMPLANTACAO E AMPLIACAO DE SISTEMAS PUBLICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM MAIS DE 50 MIL HABITANTES, NAO INTEGRANTES DE REGIOES METROPOLITANAS E REGIOES INTEGRADAS DE DESE",008L,0.0,0.0,0.0
2015,Saúde,10,Saneamento básico urbano,512,SERVICOS URBANOS DE AGUA E ESGOTO,0122,APOIO AO CONTROLE DE QUALIDADE DA AGUA PARA CONSUMO HUMANO,0798,0.0,0.0,0.0
